1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.1806966618287373,0.004474992314463831,2.9244565155450095,0.25638520438158197,0.2412185519244006,1.450373501268385,0.0,0.27358490566037735,-21.203411747690737,1.263356220983853,-0.26928830612759647,-0.25411639050251555,-0.29247985084231554,0.03854669102253214,-0.15571390513215055,-0.268585036683396,0.05314684030286167,-0.07731996519645681,-0.06365906097527899,0.05239569705159137,0.061886351625674005,0.0011513211085462864,0.0018727972227855388,0.004793050491648749,0.0014996007689925034,0.006882535271466855,0.003655162172041397,0.0026628247460135346,0.005221777609327415,0.01113301641986905,0.004670805843720936,0.01012293417309144,0.001200070014532264,0.0032140453063975844
0.17570754716981132,0.005107418857062153,2.921804357914997,0.253285617882352,0.23635054508113035,1.4205025993727085,0.00021178003362121975,0.249455732946299,-21.15693011248909,1.1529709480957342,-0.5139089644917221,-0.41745088787673473,-0.43580102315417435,-0.12148655462396948,-0.2707472225502614,-0.26652730313721945,-0.19311366978335562,-0.15693702913557037,-0.22938870704386294,0.040161009753615404,-0.017929759123120347,0.0011878103853268764,0.0009435994112868506,0.00652660012842272,0.0018379975514827595,0.009915392762435662,0.0020003323410072034,0.002002391482707185,0.0029157001168895976,0.0029334941765396232,0.0011365441787695683,0.0026392490933341683,0.0016005568262070222,0.002527827584802536
0.17861030478955006,0.003736101821576046,3.0815074352201255,0.26206917471280566,0.24110083937324348,1.6756976839628364,0.00027020400264164793,0.284833091436865,-21.35175931733995,1.2407873796492075,-0.08092854277952753,-0.10512049945911567,-0.055603610734263335,0.1286058987504583,-0.09607458008879599,-0.08543977930014678,0.043470215238260654,0.04127654660975787,-0.12312272257473933,0.2320045698084901,0.11772917304223823,0.001933527176605267,0.011599120684512316,0.005061996728100631,0.0046639838444671915,0.0049272190343644965,0.0018115160014091697,0.0028217266013668973,0.00866490705568049,0.004292996394750348,0.002225654332708083,0.013386153262178492,0.0013674301333449607,0.0037914757091247406
0.15429970972423804,0.0032741141576724565,3.1951100456678145,0.26212971519425726,0.2447641889416701,1.47462246634759,0.0002803080927841665,0.25834542815674894,-21.84823311586842,1.3406470877397247,0.3291775862781957,0.20750313961240516,0.05245546982992251,0.07094424949493712,-0.16314333660572464,-0.1085192331445448,0.08350256394510173,0.11377204240346626,-0.06007911697032341,0.17129401268698577,0.10223528712342564,0.002372726893757935,0.027110379371581984,0.0015100785132485498,0.008062425808504097,0.001109485872373982,0.0021062569611626095,0.006452603887761475,0.021417260179016594,0.016597309483431726,0.007562973553464252,0.014836291628050623,0.0030152333206516367,0.008304479862768098
0.14858490566037735,0.005028118333056291,2.847559702247236,0.2347579434105688,0.23037750029329138,1.489040694391996,0.00039005834484843105,0.21353410740203194,-21.12310331848087,1.3336911906835636,-0.17336821683411474,0.24699734273151552,-0.25149544089955794,-0.3953403598765561,-0.018281817783628317,-0.03174840399622557,-0.4103799602940747,-0.013177805562468135,-0.01727945532839712,-0.019201602784734585,0.2785794481746302,0.0017160032765051623,0.002267395239561404,0.0070380936550555,0.005529976615424641,0.003660371154739902,0.005163548352355113,0.0032322562855356973,0.0034058970343609496,0.010988298357840123,0.0037831028398253638,0.008407243972911808,0.001837353796638053,0.0027140190956324167
0.1509433962264151,0.006854250770271147,2.7908811618109994,0.23280821373945473,0.22383464200672606,1.463589640248618,0.00035898565823766536,0.14713352685050798,-21.19460062927431,1.01520635751805,-0.4856782172620582,0.17589483548881943,-0.6881726935799503,-0.6740403382080848,0.14507684588200942,-0.23987392453306372,-0.5278212429122472,0.04236549470360577,-0.26061764898351325,-0.09096667793323253,0.4107530181502572,0.00045201611480124513,0.00152727883884886,0.0026172248071962313,0.006535520533090924,0.001474297600333062,0.003894049726443978,0.0019317346436585406,0.002226815992298739,0.002066060146611863,0.0011391571345373132,0.0034443928223243663,0.00024597252650556816,0.0016418215975128058
0.16645500725689405,0.004731995914484485,2.6720733106179724,0.242048372838058,0.22764104464281112,1.5841219104181532,0.0003304185767287607,0.2028301886792453,-21.55341287801008,1.1040465754629631,0.11459538565159094,0.20068702218417311,-0.48770672918177005,-0.030619936259530897,0.22882931887101998,-0.20241623385666546,-0.25017209301119314,0.17044101542082496,-0.3968439767320319,-0.05421700191481826,0.27495172203015533,0.0019492039093281374,0.0021638787991446256,0.0022140733227910387,0.0032852953364704363,0.001659153263686523,0.0032613710836439753,0.0010795025353155894,0.004596077079566697,0.006808928563597393,0.0012554938425735067,0.005812487141382552,0.0019815633826243645,0.0017583719702243094
0.1696298984034833,0.003345193784813794,3.096530179602889,0.25540179167976457,0.2379755172630746,1.6825396058909232,0.0005236784182230274,0.24129172714078376,-21.958041740693233,1.2297096179746132,0.6929602802273883,0.26525775525237566,-0.11528839977900006,0.14033444688000976,-0.24116548259097545,-0.03733632549456313,-0.13202553048596197,0.1204565213393165,-0.10093238354767184,-0.147974308668392,-0.05718218924919368,0.0031408967442964173,0.004857508597742293,0.0033440154606536655,0.0010242925057275685,0.0012153710707335215,0.007241969239308581,0.003146319358822633,0.0141294719041159,0.042316477908901536,0.003948352759733326,0.002875418217270764,0.004242732025118124,0.010970694914751004
0.16491291727140783,0.005128380238790879,3.0494473564088405,0.23274599683048927,0.2342735189082195,1.5274715717944138,0.00031265056902553224,0.23947750362844702,-21.31649696795797,1.5063154173992483,0.2953669360002724,-0.17350622806992563,-0.39276739707499114,0.23470241409769863,-0.21928639862559407,-0.012470707649073695,-0.14294350628327704,-0.01630114519525736,-0.1391052734343538,-0.052401020329434146,-0.10759223303349733,0.0020636029510511713,0.0016542124257528624,0.002749259641205926,0.0018550561878688148,0.002212439668049279,0.00429465117089582,0.003934248949019336,0.00520801161911821,0.024553864138776933,0.0026504477020580326,0.0027697057892924204,0.007053624483168113,0.006063571050414125
0.16219158200290276,0.005501423588555385,3.0195515268804156,0.24175741161730482,0.23479319255000394,1.4494298912252699,0.0003048421562862062,0.2391146589259797,-21.212469983019744,1.1895774721418608,-0.1115424682608073,-0.4079472423362511,-0.5707546527035658,-0.012940468907606728,-0.4080178749144973,-0.09502884834267795,-0.3024630200039315,-0.23846977137454733,-0.1820606418365699,0.02694117062458237,0.040440904720287614,0.0016039505633520265,0.0011487233622700062,0.0071659968412518945,0.0009768970791405463,0.005891381157306794,0.0017767837771579312,0.0010234249142414985,0.005043507819232101,0.005240239128246396,0.0013493204446134064,0.0011381870554777308,0.001496296602459176,0.0021956611256422733
