1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.05883578482436768,0.06358495723138194,2.9701889869571287,0.11872071500947003,0.1398436067642008,0.48044247652020206,0.0,0.09816666666666667,-21.872503746223398,0.27612448473110673,-0.3414674038671745,-0.1402489981446178,-0.44647387225609825,0.33529500110123145,0.18314875533643338,0.42089749563553697,0.16973246106334977,-0.4447401229992379,-0.6090772262933648,0.23146374822102006,0.5265721609902203,4.707810890659212e-05,0.00048320655650186984,0.0005524586843520555,0.0024904234477606587,5.0874908259992255e-05,3.549174118724264e-05,2.2405997986241013e-05,1.9078000718112855e-05,1.3631095140822731e-05,4.507857558058765e-05,0.00015330538486825755,6.334098020544879e-05,0.0006745332989898884
0.1746322763448477,0.014053987315300314,2.1539801781199372,0.11743043235570916,0.14675937230031572,0.44226265036311263,0.0019043658083008057,0.098,-22.605562243938717,0.3772203864529177,-0.8168603970859362,-0.23736906696072158,-0.6411793260654303,0.4107698274971462,0.14802158065936558,0.12048027499301998,0.11973637633952361,-0.5000341692716634,-0.6116644209093273,0.27187326412158913,0.4144471392692927,4.280126161875805e-05,0.00024610565351857074,0.0008820531727314774,0.0030913307309754384,0.00020387007135577582,3.7451512274686115e-05,5.090087789622803e-05,6.728550697664741e-05,7.361809492807754e-05,0.00020016577810967864,0.0002667778981238872,0.0001943674534438608,0.0008271462565191597
0.21371723821825908,0.08713995654902328,1.7931001282074372,0.14169585934842682,0.16355995419405614,0.3368734130948874,0.004714980811464655,0.01633333333333333,-21.080173625229428,1.920881482447878,0.6535789468047135,-1.4442805898612745,-0.5665619608533633,-2.0373203431163778,-1.2789986317160706,-0.6812065733091389,0.09372259775609798,-0.3111677343726711,0.10680605682932401,0.5596230143085469,0.3950799968156014,8.530307539758751e-05,4.911337520821803e-05,0.0009053517409935801,0.007800756629523335,0.012937508961165141,0.00445539311530942,0.007521217224316098,0.008498610960380343,0.008366923811338354,0.026687135606568782,0.004003893148208304,0.00014238461637542657,0.007205757714201291
0.09229551231301304,0.1744001872332419,2.9941233861283054,0.14933049336661758,0.16435674063231673,0.37682240210491946,0.0009516081406309091,0.01925,-19.544648835601148,1.6490040683864116,0.7307624528573256,-1.2984042605557515,-1.0358641922798197,-2.069071764306967,-1.25272665699843,0.2314628447998574,0.6534938778520004,0.08144349187904248,-0.3724639904006961,-0.2369823211503834,0.6911656982843946,0.011991530906265141,0.00022415393981188903,0.000482568794243765,0.0036069780806425003,0.0065801653139146215,0.0021025203001443773,0.004615129165728788,0.003948128941319493,0.0029823609539475996,0.009981922558161998,0.003707523936636101,0.015172946323995705,0.004451668108610481
0.0415433976415684,0.16212875119627196,3.095989626395025,0.17019377214300432,0.1819645388403702,0.36081901711854025,0.0005862628528252681,0.035333333333333335,-19.230464756250736,1.6149739191314048,0.7830314292532697,-0.6256100459004189,-0.864422739267882,-1.3870247615964937,-0.6678440718127866,0.21849723268747906,0.614030537992126,0.008059867977286311,-0.7817610475130926,-0.45384013454849426,0.5162484806488159,0.012294199672340017,0.000520993171887686,0.0011796125914033302,0.0058486163318233215,0.0013695530279078097,0.00021586710933204373,0.0006521884476995131,0.0003348175382767803,0.0005788960495394115,0.001273767395559391,0.00042257952119950887,0.10996501565602708,0.029962330376265545
0.046335263969332054,0.1319073354534291,2.9161108325560745,0.1484760500139581,0.16989986581959818,0.3599917140896672,0.0008489763205763517,0.05366666666666667,-18.50555714726562,1.6139224913994914,-0.1744637276421834,-0.5019479260541158,-0.19409480044502717,-1.4479645669694596,-0.8529015930918794,-0.5705443547707155,-0.04527479672690977,0.3327268422504548,0.17162176000296878,0.08684364518876211,0.028332791397238596,0.001222690719308996,0.0016289557558631937,0.001839517124691847,0.007978590588153946,0.006209468799363182,0.0026762832427574034,0.014454330127161132,0.0035146331946374035,0.0005502803702491837,0.00035766273140920037,0.0017408716161514328,0.05398133709225473,0.014390855564152667
0.04991874661444227,0.1641902193072869,3.1119622055805984,0.16630388264902599,0.16745876961870496,0.4830983100519917,0.0009259444639009441,0.05458333333333333,-19.201493917900056,0.6142507690246858,0.17389589254139234,-0.5210921599118118,0.016372234566132307,-1.201793545355739,-1.109195643253268,-0.8570481280273611,-0.9143799245065057,0.22689051595517676,0.7878942882056744,0.4580051758983697,0.36857149827371427,0.00011819201645133851,0.001077947845951241,0.00019863861529361289,0.0003764191341653848,0.004027854482368094,0.005412358021336544,0.10788448338516886,0.0014073167279902413,0.0006871203477209129,0.00020580072583769495,0.00031709450266744746,9.713947769828534e-05,0.02951279477536964
0.039793324721863414,0.17622857643545373,3.2142804971896837,0.16598817864809803,0.18355773538420173,0.4144810596539438,0.0006837437206118765,0.026583333333333334,-18.455286310572625,1.7761573521585319,0.7158576163055063,-0.3777544297594204,-0.3385939399281867,-1.0569290689755801,-0.8071038184450933,-0.5735979131978701,-0.9342214704653612,-0.3495925181049088,0.08324726682619021,-0.4592686488520868,-0.23016640896827056,0.007713184747961342,0.0024451713310128776,0.010900012280587916,0.001345064069459994,0.00150412427530112,0.0014702409094798537,0.094660635485456,0.002950575018276755,0.0012729393518128198,0.003745756657379552,0.00111511539965876,0.004170937804317744,0.025353412780222333
0.045835243135130634,0.11864193230842492,3.1380688188319548,0.15380422280188807,0.1703490938544519,0.4441901093574153,0.0005891912409643236,0.04575,-18.141870611166663,2.1640861780019613,-0.0021368939554717078,-0.08327995916939317,-0.5039168575711485,-0.661625590447313,-0.0972806290803519,-0.6239953223204953,-0.49895521514020313,-0.5429512189749837,-0.532010293986127,-0.48929541091650997,-0.0676825930617158,0.02682623035548396,0.018852153304950728,0.011853912939429573,0.00043579586566475,0.0015115409956869452,0.0002922730183223703,0.007316578827569037,0.002697464441087939,0.0010468407360668087,0.005589455447361471,0.0009422447448841923,0.007086504948021556,0.008000248360443125
0.10217092378849119,0.07638146384765693,2.819959556233395,0.18144996504738242,0.17464985677886297,0.8668741074660286,0.0004082917137256741,0.16325,-18.111042840765396,1.477636969600791,0.19900637092704843,-0.3255480566401825,-0.5958954278284571,-0.23848359697055496,-0.15408258377837858,-0.36007120442606166,0.11338575025159725,-0.6280880553511743,-0.7453350176295027,-0.4399607301867469,0.39482102476056463,0.028547551032027822,0.014727810640743636,0.0038008747279321448,0.0043305837943730715,0.0021624596891248677,0.00361635814084561,0.0010311342945645687,0.003563256090646307,0.0018112937145897809,0.0008831858824313972,0.0007900561043648257,0.0014538217679177052,0.007812593083769583
